2  292
1 1 0.0135412 -2.625 -2.625 -0.377003 -0.377003 
1 1 0.0243696 -1.875 -2.625 -0.353884 -0.495437 
1 1 0.0243673 -2.625 -1.875 -0.495437 -0.353884 
1 1 0.0547189 -1.875 -1.875 -0.512984 -0.512984 
1 1 0.0403787 -1.125 -2.625 -0.267925 -0.625158 
1 1 0.0546433 -0.375 -2.625 -0.102597 -0.718178 
1 1 0.0403817 -2.625 -1.125 -0.625158 -0.267925 
1 1 0.0546422 -2.625 -0.375 -0.718178 -0.102597 
1 1 0.0546431 0.375 -2.625 0.102597 -0.718178 
1 1 0.0403814 1.125 -2.625 0.267925 -0.625158 
1 1 0.0243668 1.875 -2.625 0.353884 -0.495437 
1 1 0.0135406 2.625 -2.625 0.377003 -0.377003 
1 1 0.0547275 1.875 -1.875 0.512984 -0.512984 
1 1 0.0243674 2.625 -1.875 0.495437 -0.353884 
1 1 0.0403832 2.625 -1.125 0.625158 -0.267925 
1 1 0.0546399 2.625 -0.375 0.718178 -0.102597 
1 1 0.0546414 -2.625 0.375 -0.718178 0.102597 
1 1 0.0403823 -2.625 1.125 -0.625158 0.267925 
1 1 0.0243653 -2.625 1.875 -0.495437 0.353884 
1 1 0.0547243 -1.875 1.875 -0.512984 0.512984 
1 1 0.0135417 -2.625 2.625 -0.377003 0.377003 
1 1 0.0243667 -1.875 2.625 -0.353884 0.495437 
1 1 0.0403782 -1.125 2.625 -0.267925 0.625158 
1 1 0.0546429 -0.375 2.625 -0.102597 0.718178 
1 1 0.054646 2.625 0.375 0.718178 0.102597 
1 1 0.040382 2.625 1.125 0.625158 0.267925 
1 1 0.0546413 0.375 2.625 0.102597 0.718178 
1 1 0.04038 1.125 2.625 0.267925 0.625158 
1 1 0.0547216 1.875 1.875 0.512984 0.512984 
1 1 0.0243669 2.625 1.875 0.495437 0.353884 
1 1 0.0243682 1.875 2.625 0.353884 0.495437 
1 1 0.0135413 2.625 2.625 0.377003 0.377003 
1 1 0.0181679 -1.3125 -2.0625 -0.416513 -0.65452 
1 1 0.0243384 -0.9375 -2.0625 -0.340371 -0.748816 
1 1 0.030182 -1.3125 -1.6875 -0.526183 -0.67652 
1 1 0.0431093 -0.9375 -1.6875 -0.443332 -0.797998 
1 1 0.0301819 -0.5625 -2.0625 -0.225507 -0.826858 
1 1 0.033832 -0.1875 -2.0625 -0.0792402 -0.871642 
1 1 0.0559287 -0.5625 -1.6875 -0.300548 -0.901643 
1 1 0.0640778 -0.1875 -1.6875 -0.106879 -0.961909 
1 1 0.0181679 -2.0625 -1.3125 -0.65452 -0.416513 
1 1 0.0301821 -1.6875 -1.3125 -0.67652 -0.526183 
1 1 0.0243386 -2.0625 -0.9375 -0.748816 -0.340371 
1 1 0.0431105 -1.6875 -0.9375 -0.797998 -0.443332 
1 1 0.0301823 -2.0625 -0.5625 -0.826858 -0.225507 
1 1 0.0559279 -1.6875 -0.5625 -0.901643 -0.300548 
1 1 0.0338325 -2.0625 -0.1875 -0.871642 -0.0792402 
1 1 0.0640777 -1.6875 -0.1875 -0.961909 -0.106879 
1 1 0.0489997 -1.3125 -1.3125 -0.658929 -0.658929 
1 1 0.0736154 -0.9375 -1.3125 -0.571388 -0.799943 
1 1 0.0736163 -1.3125 -0.9375 -0.799943 -0.571388 
1 1 0.0972613 -0.5625 -1.3125 -0.393882 -0.919059 
1 1 0.097265 -1.3125 -0.5625 -0.919059 -0.393882 
1 1 0.0338332 0.1875 -2.0625 0.0792402 -0.871642 
1 1 0.0301806 0.5625 -2.0625 0.225507 -0.826858 
1 1 0.0640772 0.1875 -1.6875 0.106879 -0.961909 
1 1 0.0559274 0.5625 -1.6875 0.300548 -0.901643 
1 1 0.0243388 0.9375 -2.0625 0.340371 -0.748816 
1 1 0.0181686 1.3125 -2.0625 0.416513 -0.65452 
1 1 0.0431121 0.9375 -1.6875 0.443332 -0.797998 
1 1 0.0301844 1.3125 -1.6875 0.526183 -0.67652 
1 1 0.0972618 0.5625 -1.3125 0.393882 -0.919059 
1 1 0.0736123 0.9375 -1.3125 0.571388 -0.799943 
1 1 0.0489974 1.3125 -1.3125 0.658929 -0.658929 
1 1 0.0736099 1.3125 -0.9375 0.799943 -0.571388 
1 1 0.0972622 1.3125 -0.5625 0.919059 -0.393882 
1 1 0.0301824 1.6875 -1.3125 0.67652 -0.526183 
1 1 0.0181675 2.0625 -1.3125 0.65452 -0.416513 
1 1 0.0431117 1.6875 -0.9375 0.797998 -0.443332 
1 1 0.0243388 2.0625 -0.9375 0.748816 -0.340371 
1 1 0.0559286 1.6875 -0.5625 0.901643 -0.300548 
1 1 0.0301808 2.0625 -0.5625 0.826858 -0.225507 
1 1 0.0640762 1.6875 -0.1875 0.961909 -0.106879 
1 1 0.0338324 2.0625 -0.1875 0.871642 -0.0792402 
1 1 0.0338336 -2.0625 0.1875 -0.871642 0.0792402 
1 1 0.0640793 -1.6875 0.1875 -0.961909 0.106879 
1 1 0.0301814 -2.0625 0.5625 -0.826858 0.225507 
1 1 0.0559269 -1.6875 0.5625 -0.901643 0.300548 
1 1 0.0243384 -2.0625 0.9375 -0.748816 0.340371 
1 1 0.0431116 -1.6875 0.9375 -0.797998 0.443332 
1 1 0.0181677 -2.0625 1.3125 -0.65452 0.416513 
1 1 0.0301836 -1.6875 1.3125 -0.67652 0.526183 
1 1 0.0972587 -1.3125 0.5625 -0.919059 0.393882 
1 1 0.0736129 -1.3125 0.9375 -0.799943 0.571388 
1 1 0.0489991 -1.3125 1.3125 -0.658929 0.658929 
1 1 0.0736135 -0.9375 1.3125 -0.571388 0.799943 
1 1 0.0972632 -0.5625 1.3125 -0.393882 0.919059 
1 1 0.0301834 -1.3125 1.6875 -0.526183 0.67652 
1 1 0.0431103 -0.9375 1.6875 -0.443332 0.797998 
1 1 0.018168 -1.3125 2.0625 -0.416513 0.65452 
1 1 0.0243385 -0.9375 2.0625 -0.340371 0.748816 
1 1 0.0559298 -0.5625 1.6875 -0.300548 0.901643 
1 1 0.064076 -0.1875 1.6875 -0.106879 0.961909 
1 1 0.0301815 -0.5625 2.0625 -0.225507 0.826858 
1 1 0.0338326 -0.1875 2.0625 -0.0792402 0.871642 
1 1 0.0972597 1.3125 0.5625 0.919059 0.393882 
1 1 0.0972607 0.5625 1.3125 0.393882 0.919059 
1 1 0.0736133 1.3125 0.9375 0.799943 0.571388 
1 1 0.0736136 0.9375 1.3125 0.571388 0.799943 
1 1 0.048997 1.3125 1.3125 0.658929 0.658929 
1 1 0.0640781 1.6875 0.1875 0.961909 0.106879 
1 1 0.0338325 2.0625 0.1875 0.871642 0.0792402 
1 1 0.0559266 1.6875 0.5625 0.901643 0.300548 
1 1 0.0301813 2.0625 0.5625 0.826858 0.225507 
1 1 0.0431082 1.6875 0.9375 0.797998 0.443332 
1 1 0.0243377 2.0625 0.9375 0.748816 0.340371 
1 1 0.0301812 1.6875 1.3125 0.67652 0.526183 
1 1 0.0181684 2.0625 1.3125 0.65452 0.416513 
1 1 0.0640781 0.1875 1.6875 0.106879 0.961909 
1 1 0.0559291 0.5625 1.6875 0.300548 0.901643 
1 1 0.0338325 0.1875 2.0625 0.0792402 0.871642 
1 1 0.0301797 0.5625 2.0625 0.225507 0.826858 
1 1 0.0431103 0.9375 1.6875 0.443332 0.797998 
1 1 0.0301829 1.3125 1.6875 0.526183 0.67652 
1 1 0.0243388 0.9375 2.0625 0.340371 0.748816 
1 1 0.018168 1.3125 2.0625 0.416513 0.65452 
1 1 0.0233136 -1.03125 -1.03125 -0.706438 -0.706438 
1 1 0.0277112 -0.84375 -1.03125 -0.631 -0.771223 
1 1 0.0277109 -1.03125 -0.84375 -0.771223 -0.631 
1 1 0.0324387 -0.84375 -0.84375 -0.687358 -0.687358 
1 1 0.0241501 -0.28125 -1.40625 -0.196078 -0.98039 
1 1 0.0250096 -0.09375 -1.40625 -0.0665182 -0.997773 
1 1 0.03054 -0.28125 -1.21875 -0.221527 -0.95995 
1 1 0.0314918 -0.09375 -1.21875 -0.0751055 -0.976371 
1 1 0.0314916 -0.65625 -1.03125 -0.525738 -0.82616 
1 1 0.0342899 -0.46875 -1.03125 -0.394528 -0.867961 
1 1 0.0360263 -0.65625 -0.84375 -0.569819 -0.732624 
1 1 0.0382368 -0.46875 -0.84375 -0.424911 -0.76484 
1 1 0.0360264 -0.28125 -1.03125 -0.244208 -0.89543 
1 1 0.0368271 -0.09375 -1.03125 -0.0826243 -0.908868 
1 1 0.0393108 -0.28125 -0.84375 -0.261537 -0.784612 
1 1 0.0396901 -0.09375 -0.84375 -0.0881983 -0.793785 
1 1 0.0314923 -1.03125 -0.65625 -0.82616 -0.525738 
1 1 0.0360261 -0.84375 -0.65625 -0.732624 -0.569819 
1 1 0.0342908 -1.03125 -0.46875 -0.867961 -0.394528 
1 1 0.038237 -0.84375 -0.46875 -0.76484 -0.424911 
1 1 0.0241501 -1.40625 -0.28125 -0.98039 -0.196078 
1 1 0.0305397 -1.21875 -0.28125 -0.95995 -0.221527 
1 1 0.0250095 -1.40625 -0.09375 -0.997773 -0.0665182 
1 1 0.0314921 -1.21875 -0.09375 -0.976371 -0.0751055 
1 1 0.0360263 -1.03125 -0.28125 -0.89543 -0.244208 
1 1 0.0393105 -0.84375 -0.28125 -0.784612 -0.261537 
1 1 0.0368271 -1.03125 -0.09375 -0.908868 -0.0826243 
1 1 0.0396901 -0.84375 -0.09375 -0.793785 -0.0881983 
1 1 0.0388218 -0.65625 -0.65625 -0.602731 -0.602731 
1 1 0.0399485 -0.46875 -0.65625 -0.445772 -0.62408 
1 1 0.0399486 -0.65625 -0.46875 -0.62408 -0.445772 
1 1 0.039892 -0.46875 -0.46875 -0.457828 -0.457828 
1 1 0.0400587 -0.28125 -0.65625 -0.272537 -0.635919 
1 1 0.0398919 -0.09375 -0.65625 -0.0915657 -0.64096 
1 1 0.0390837 -0.28125 -0.46875 -0.278162 -0.463604 
1 1 0.0384369 -0.09375 -0.46875 -0.093144 -0.46572 
1 1 0.0400587 -0.65625 -0.28125 -0.635919 -0.272537 
1 1 0.0390837 -0.46875 -0.28125 -0.463604 -0.278162 
1 1 0.0398919 -0.65625 -0.09375 -0.64096 -0.0915657 
1 1 0.038437 -0.46875 -0.09375 -0.46572 -0.093144 
1 1 0.0376302 -0.28125 -0.28125 -0.280374 -0.280374 
1 1 0.0366676 -0.09375 -0.28125 -0.0936596 -0.280979 
1 1 0.036668 -0.28125 -0.09375 -0.280979 -0.0936596 
1 1 0.0355579 -0.09375 -0.09375 -0.0937464 -0.0937464 
1 1 0.0250096 0.09375 -1.40625 0.0665182 -0.997773 
1 1 0.0241501 0.28125 -1.40625 0.196078 -0.98039 
1 1 0.0314918 0.09375 -1.21875 0.0751055 -0.976371 
1 1 0.0305395 0.28125 -1.21875 0.221527 -0.95995 
1 1 0.036827 0.09375 -1.03125 0.0826243 -0.908868 
1 1 0.0360262 0.28125 -1.03125 0.244208 -0.89543 
1 1 0.0396901 0.09375 -0.84375 0.0881983 -0.793785 
1 1 0.0393106 0.28125 -0.84375 0.261537 -0.784612 
1 1 0.0342896 0.46875 -1.03125 0.394528 -0.867961 
1 1 0.031492 0.65625 -1.03125 0.525738 -0.82616 
1 1 0.0382373 0.46875 -0.84375 0.424911 -0.76484 
1 1 0.0360261 0.65625 -0.84375 0.569819 -0.732624 
1 1 0.0277116 0.84375 -1.03125 0.631 -0.771223 
1 1 0.0233144 1.03125 -1.03125 0.706438 -0.706438 
1 1 0.0324383 0.84375 -0.84375 0.687358 -0.687358 
1 1 0.0277111 1.03125 -0.84375 0.771223 -0.631 
1 1 0.0398919 0.09375 -0.65625 0.0915657 -0.64096 
1 1 0.0400587 0.28125 -0.65625 0.272537 -0.635919 
1 1 0.0384368 0.09375 -0.46875 0.093144 -0.46572 
1 1 0.0390837 0.28125 -0.46875 0.278162 -0.463604 
1 1 0.0399486 0.46875 -0.65625 0.445772 -0.62408 
1 1 0.0388222 0.65625 -0.65625 0.602731 -0.602731 
1 1 0.0398919 0.46875 -0.46875 0.457828 -0.457828 
1 1 0.0399485 0.65625 -0.46875 0.62408 -0.445772 
1 1 0.0366677 0.09375 -0.28125 0.0936596 -0.280979 
1 1 0.0376299 0.28125 -0.28125 0.280374 -0.280374 
1 1 0.035558 0.09375 -0.09375 0.0937464 -0.0937464 
1 1 0.0366678 0.28125 -0.09375 0.280979 -0.0936596 
1 1 0.0390837 0.46875 -0.28125 0.463604 -0.278162 
1 1 0.0400586 0.65625 -0.28125 0.635919 -0.272537 
1 1 0.0384372 0.46875 -0.09375 0.46572 -0.093144 
1 1 0.0398919 0.65625 -0.09375 0.64096 -0.0915657 
1 1 0.0360261 0.84375 -0.65625 0.732624 -0.569819 
1 1 0.0314923 1.03125 -0.65625 0.82616 -0.525738 
1 1 0.0382367 0.84375 -0.46875 0.76484 -0.424911 
1 1 0.0342898 1.03125 -0.46875 0.867961 -0.394528 
1 1 0.0393105 0.84375 -0.28125 0.784612 -0.261537 
1 1 0.0360261 1.03125 -0.28125 0.89543 -0.244208 
