1.55 -4 0.00482736 0.0128666 -0.255755
1.6 -4 0.00442846 0.0126424 -0.262248
1.65 -4 0.00404759 0.0124171 -0.268179
1.7 -4 0.00379969 0.012191 -0.269857
1.75 -4 0.00341567 0.0119646 -0.27593
1.8 -4 0.003172 0.0117381 -0.277498
1.85 -4 0.00288233 0.0115118 -0.28058
1.9 -4 0.00259852 0.011286 -0.283507
1.95 -4 0.00241111 0.011061 -0.28332
2 -4 0.00214198 0.010837 -0.285847
2.05 -4 0.00196358 0.0106143 -0.285436
2.1 -4 0.00176549 0.0103932 -0.285717
2.15 -4 0.00156418 0.0101737 -0.286155
2.2 -4 0.00129858 0.00995613 -0.288796
2.25 -4 0.000739857 0.00974068 -0.30133
2.3 -4 0.000433876 0.0095275 -0.305527
2.35 -4 0.000595488 0.00931674 -0.294057
2.4 -4 0.000586448 0.00910856 -0.288355
2.45 -4 0.000245133 0.00890307 -0.293972
2.5 -4 2.95576e-05 0.0087004 -0.295427
2.55 -4 0.000131159 0.00850065 -0.286133
2.6 -4 0.000313779 0.00830392 -0.274086
2.65 -4 0.000313779 0.00811027 -0.268334
2.7 -4 0.000131159 0.0079198 -0.268946
2.75 -4 1.54951e-05 0.00773255 -0.267338
2.8 -4 6.61068e-05 0.00754858 -0.26004
2.85 -4 0.000158151 0.00736792 -0.251352
2.9 -4 0.000158151 0.00719062 -0.245931
2.95 -4 6.61068e-05 0.0070167 -0.243809
3 -4 5.19267e-06 0.00684617 -0.240684
3.05 -4 0 0.00667905 -0.23568
3.1 -4 0 0.00651533 -0.230569
3.15 -4 0 0.00635503 -0.225535
3.2 -4 0 0.00619812 -0.220581
3.25 -4 0 0.00604459 -0.215706
3.3 -4 0 0.00589442 -0.210913
3.35 -4 0 0.0057476 -0.206201
3.4 -4 0 0.00560409 -0.201571
3.45 -4 0 0.00546386 -0.197024
3.5 -4 0 0.00532688 -0.19256
3.55 -4 0 0.00519311 -0.18818
3.6 -4 0 0.00506251 -0.183882
3.65 -4 0 0.00493503 -0.179668
3.7 -4 0 0.00481063 -0.175536
3.75 -4 0 0.00468927 -0.171488
3.8 -4 0 0.00457089 -0.167521
3.85 -4 0 0.00445544 -0.163636
3.9 -4 0 0.00434288 -0.159833
3.95 -4 0 0.00423315 -0.156109
4 -4 0 0.00412619 -0.152466
-4 -3.95 0 0.00423315 -0.156109
-3.95 -3.95 0 0.00434431 -0.159881
-3.9 -3.95 0 0.00445841 -0.163736
-3.85 -3.95 0 0.00457551 -0.167676
-3.8 -3.95 0 0.00469567 -0.171702
-3.75 -3.95 0 0.00481895 -0.175813
-3.7 -3.95 0 0.0049454 -0.180011
-3.65 -3.95 0 0.00507508 -0.184297
-3.6 -3.95 0 0.00520804 -0.188669
-3.55 -3.95 0 0.00534433 -0.19313
-3.5 -3.95 0 0.005484 -0.197679
-3.45 -3.95 0 0.00562711 -0.202315
-3.4 -3.95 0 0.00577369 -0.20704
-3.35 -3.95 0 0.00592378 -0.211852
-3.3 -3.95 0 0.00607742 -0.216751
-3.25 -3.95 0 0.00623465 -0.221737
-3.2 -3.95 0 0.0063955 -0.226809
-3.15 -3.95 0 0.00655998 -0.231966
-3.1 -3.95 0 0.00672813 -0.237206
-3.05 -3.95 3.68266e-07 0.00689995 -0.242516
-3 -3.95 6.6253e-05 0.00707545 -0.245612
-2.95 -3.95 0.000344387 0.00725463 -0.241386
-2.9 -3.95 0.00071979 0.00743749 -0.233913
-2.85 -3.95 0.00071979 0.00762401 -0.23963
-2.8 -3.95 0.000345116 0.00781418 -0.258382
-2.75 -3.95 0.000197408 0.00800796 -0.269293
-2.7 -3.95 0.000682119 0.00820532 -0.258506
-2.65 -3.95 0.0014249 0.0084062 -0.23906
-2.6 -3.95 0.0014249 0.00861055 -0.2452
-2.55 -3.95 0.000683112 0.00881829 -0.276621
-2.5 -3.95 0.000375949 0.00902935 -0.29319
-2.45 -3.95 0.00127318 0.00924363 -0.269074
-2.4 -3.95 0.00265951 0.00946102 -0.228772
-2.35 -3.95 0.00268589 0.00968141 -0.234429
-2.3 -3.95 0.00161977 0.00990466 -0.276603
-2.25 -3.95 0.00153789 0.0101306 -0.285802
-2.2 -3.95 0.00230633 0.0103591 -0.26683
-2.15 -3.95 0.00279134 0.01059 -0.257425
-2.1 -3.95 0.00315651 0.0108231 -0.252094
-2.05 -3.95 0.00349859 0.0110581 -0.247618
-2 -3.95 0.00384784 0.0112949 -0.242992
-1.95 -3.95 0.00430116 0.0115332 -0.235062
-1.9 -3.95 0.00465681 0.0117728 -0.230392
-1.85 -3.95 0.00516167 0.0120133 -0.220973
-1.8 -3.95 0.00565881 0.0122545 -0.211895
-1.75 -3.95 0.0061378 0.0124961 -0.203478
-1.7 -3.95 0.00677359 0.0127377 -0.19013
-1.65 -3.95 0.00724521 0.0129791 -0.182089
-1.6 -3.95 0.0079373 0.0132198 -0.167116
-1.55 -3.95 0.00873303 0.0134595 -0.148961
-1.5 -3.95 0.00951804 0.0136979 -0.131239
-1.45 -3.95 0.0106325 0.0139344 -0.10329
-1.4 -3.95 0.0109863 0.0141687 -0.0991909
-1.35 -3.95 0.0106346 0.0144005 -0.11695
-1.3 -3.95 0.0110922 0.0146291 -0.109453
-1.25 -3.95 0.0120267 0.0148543 -0.0871993
-1.2 -3.95 0.0128696 0.0150756 -0.0677964
-1.15 -3.95 0.0136749 0.0152924 -0.0495464
-1.1 -3.95 0.0144669 0.0155044 -0.0316787
-1.05 -3.95 0.0152327 0.0157111 -0.0145608
-1 -3.95 0.0160051 0.015912 0.00282577
-0.95 -3.95 0.0168238 0.0161067 0.0216957
-0.9 -3.95 0.0176541 0.0162947 0.0410107
-0.85 -3.95 0.0184436 0.0164755 0.0592126
-0.8 -3.95 0.0191804 0.0166488 0.0759692
-0.75 -3.95 0.0199067 0.016814 0.0925751
-0.7 -3.95 0.0206659 0.0169708 0.11035
-0.65 -3.95 0.0214134 0.0171188 0.127971
-0.6 -3.95 0.0220914 0.0172575 0.143745
-0.55 -3.95 0.0226902 0.0173865 0.157411
-0.5 -3.95 0.0232593 0.0175057 0.170465
-0.45 -3.95 0.0238492 0.0176145 0.184421
-0.4 -3.95 0.0244075 0.0177127 0.197742
-0.35 -3.95 0.0248681 0.0178 0.208498
-0.3 -3.95 0.0252242 0.0178762 0.21651
-0.25 -3.95 0.0255357 0.0179411 0.223563
-0.2 -3.95 0.0258589 0.0179944 0.231326
-0.15 -3.95 0.0261363 0.0180361 0.238115
-0.1 -3.95 0.026299 0.0180659 0.241914
-0.05 -3.95 0.0263443 0.0180839 0.242654
0 -3.95 0.0263386 0.0180898 0.242291
0.05 -3.95 0.0263416 0.0180839 0.242575
0.1 -3.95 0.0262955 0.0180659 0.241811
0.15 -3.95 0.0261336 0.0180361 0.238036
0.2 -3.95 0.0258571 0.0179944 0.231273
0.25 -3.95 0.0255338 0.0179411 0.223509
0.3 -3.95 0.0252223 0.0178762 0.216454
0.35 -3.95 0.0248661 0.0178 0.208437
0.4 -3.95 0.0244041 0.0177127 0.197641
0.45 -3.95 0.0238439 0.0176145 0.184264
0.5 -3.95 0.0232543 0.0175057 0.170315
0.55 -3.95 0.0226889 0.0173865 0.157372
0.6 -3.95 0.0220935 0.0172575 0.143806
0.65 -3.95 0.0214151 0.0171188 0.128021
0.7 -3.95 0.0206661 0.0169708 0.110356
0.75 -3.95 0.0199068 0.016814 0.0925796
0.8 -3.95 0.0191802 0.0166488 0.0759627
0.85 -3.95 0.018443 0.0164755 0.0591931
0.9 -3.95 0.0176551 0.0162947 0.0410398
0.95 -3.95 0.0168271 0.0161067 0.0217961
1 -3.95 0.0160083 0.015912 0.00292062
1.05 -3.95 0.015233 0.0157111 -0.0145511
1.1 -3.95 0.0144654 0.0155044 -0.0317231
1.15 -3.95 0.0136749 0.0152924 -0.0495478
